task_name,vector_size,cpu_load_%,gpu_util_%,gpu_mem_%,cpu_time_ms,gpu_time_ms,scheduler_choice,overhead
vector_add,19057502,11.6,62,96.63710104217554,10.2026,16.0758,1,0.6346558180619316
vector_add,12293305,12.3,62,96.63710104217554,8.8213,10.5062,1,0.839628029163732
vector_add,16609545,18.7,62,96.63710104217554,7.0603,14.078,1,0.5015129990055406
vector_add,43570642,19.5,8,96.63710104217554,21.5447,92.6648,1,0.23250144607229498
vector_add,21663601,15.8,4,96.63710104217554,9.8593,45.9622,1,0.2145088790353812
vector_add,44377691,15.7,4,96.63710104217554,45.4706,93.8312,1,0.4846000051155692
vector_add,5827145,22.5,0,96.63710104217554,3.5307,12.2501,1,0.28821805536281336
vector_add,43340152,17.9,0,96.63710104217554,23.9254,91.7504,1,0.2607661655970982
vector_add,3218250,24.3,9,96.63710104217554,1.8474,4.8804,1,0.37853454634865996
vector_add,9260287,25.3,9,96.63710104217554,5.5195,8.148,1,0.677405498281787
vector_add,27828365,27.8,9,96.63710104217554,13.0987,23.2233,1,0.5640326740816335
vector_add,3341202,18.0,10,96.63710104217554,2.3146,2.4013,1,0.9638945571148961
vector_add,30411116,33.3,10,96.63710104217554,24.7929,25.3932,1,0.9763598128632862
vector_add,12784049,21.8,0,96.63710104217554,7.3516,11.0193,1,0.6671567159438441
vector_add,29872743,17.3,0,96.63710104217554,15.5844,63.0712,1,0.2470921751924809
vector_add,1577806,28.5,0,96.63710104217554,0.8489,0.9605,1,0.8838105153565851
vector_add,35772803,23.1,40,96.63710104217554,20.7266,75.7402,1,0.27365388525512213
vector_add,26074166,19.5,40,96.63710104217554,16.2965,21.8051,1,0.747371027878799
vector_add,20765169,25.1,0,96.63710104217554,9.0654,17.4623,1,0.5191412356906021
vector_add,42968134,19.2,0,96.63710104217554,29.2038,35.6844,1,0.8183912297810809
vector_add,36424407,19.6,0,96.63710104217554,14.4562,76.7652,1,0.18831710202018626
vector_add,48089181,17.7,0,96.63710104217554,23.5892,101.974,1,0.23132563202384923
vector_add,40881618,13.2,0,96.63710104217554,24.6323,3.2684,0,7.5365010402643495
vector_add,42715080,14.0,0,96.63710104217554,18.5311,3.3997,0,5.450804482748477
vector_add,38642225,18.0,0,96.63710104217554,16.4762,32.1597,1,0.512324430887104
vector_add,532537,17.6,0,96.63710104217554,0.8273,0.0532,0,15.55075187969925
vector_add,658006,21.4,0,96.63710104217554,0.6029,0.0891,0,6.7665544332211
vector_add,9090584,0.0,0,96.63710104217554,5.7545,7.8623,1,0.7319105096473042
vector_add,8034282,14.6,0,96.63710104217554,3.6546,7.1096,1,0.5140373579385619
vector_add,39449227,18.1,6,96.63710104217554,31.3283,32.8448,1,0.9538283076773187
vector_add,49347916,26.2,6,96.63710104217554,25.8753,103.9217,1,0.24898842109010919
vector_add,873251,29.7,8,96.63710104217554,2.3789,0.1198,0,19.85726210350584
vector_add,25504135,78.2,8,96.63710104217554,23.9082,53.4815,1,0.44703682581827364
vector_add,34315316,47.1,0,96.63710104217554,32.2546,72.6999,1,0.44366773544392774
vector_add,33039828,40.1,4,96.63710104217554,14.7652,27.5487,1,0.5359672144239112
vector_add,18534056,20.8,4,96.63710104217554,8.9959,15.6744,1,0.5739230847751748
vector_add,46239332,27.6,4,96.63710104217554,26.6857,38.356,1,0.6957373031598707
vector_add,30393170,27.4,13,96.63710104217554,16.79,63.7164,1,0.26351143504655
vector_add,20889105,29.5,0,96.63710104217554,9.5098,44.5604,1,0.21341370364718448
vector_add,11490086,21.5,0,96.63710104217554,5.1944,24.5504,1,0.2115810740354536
vector_add,22706866,17.1,34,96.63710104217554,11.2808,48.7137,1,0.23157345880111752
vector_add,24571757,18.2,34,96.63710104217554,14.0689,52.3653,1,0.268668373904093
vector_add,3282669,15.4,0,96.63710104217554,2.2676,4.8855,1,0.464149012383584
vector_add,32161474,34.5,0,96.63710104217554,17.1935,68.2394,1,0.25195854594266653
vector_add,18921249,15.0,0,96.63710104217554,8.3466,15.9283,1,0.5240107230526798
vector_add,8779775,17.6,53,96.63710104217554,4.0052,7.6442,1,0.5239528008163052
vector_add,2858504,11.2,53,96.63710104217554,1.4088,1.6015,1,0.879675304402123
vector_add,25949201,10.0,53,96.63710104217554,13.7083,21.7129,1,0.6313435791626175
vector_add,7314646,15.3,0,96.63710104217554,4.5375,6.4358,1,0.7050405543988314
vector_add,47203651,16.4,0,96.63710104217554,26.5291,100.4605,1,0.2640749349246719
vector_add,35340812,17.8,0,96.63710104217554,16.356,74.9824,1,0.2181311881188119
vector_add,438916,15.4,0,96.63710104217554,0.8299,0.3768,0,2.2024946921443735
vector_add,29862848,33.3,35,96.63710104217554,17.2844,63.5761,1,0.2718694603789789
vector_add,18583709,15.2,35,96.63710104217554,8.5975,39.7537,1,0.21626917746021124
vector_add,15610166,16.0,0,96.63710104217554,6.3835,33.4049,1,0.1910947196369395
vector_add,49098474,16.9,0,96.63710104217554,24.352,104.8054,1,0.23235443975215017
vector_add,48932290,16.6,0,96.63710104217554,22.4587,3.924,0,5.723419979612641
vector_add,14627379,17.0,0,96.63710104217554,9.0153,1.0988,0,8.204677830360392
vector_add,945675,20.2,0,96.63710104217554,1.5359,0.2337,0,6.5721009841677365
vector_add,29701796,21.7,0,96.63710104217554,16.713,2.4156,0,6.918777943368108
vector_add,16082451,19.1,0,96.63710104217554,7.3372,13.6724,1,0.5366431643310612
vector_add,20696344,12.6,0,96.63710104217554,10.7465,17.4961,1,0.6142225981790228
vector_add,56420,17.2,0,96.63710104217554,0.4165,0.0686,0,6.071428571428572
vector_add,33998173,7.7,0,96.63710104217554,17.8171,28.3791,1,0.6278247019813877
vector_add,28391388,19.6,5,96.63710104217554,13.4312,23.852,1,0.5631058192185142
vector_add,22894934,18.6,0,96.63710104217554,9.518,48.5632,1,0.19599202688455455
vector_add,43372182,19.5,0,96.63710104217554,25.0827,91.9542,1,0.272773837410363
vector_add,48148324,17.1,0,96.63710104217554,22.3587,102.014,1,0.21917285862724725
vector_add,42947137,17.8,0,96.63710104217554,17.6868,90.9302,1,0.19450963486278489
vector_add,44685538,16.7,0,96.63710104217554,20.0197,37.1026,1,0.5395767412526346
vector_add,47366114,14.2,0,96.63710104217554,21.276,39.3083,1,0.5412597339493186
vector_add,9778257,20.8,0,96.63710104217554,6.71,21.1825,1,0.3167709193910067
vector_add,7668298,23.0,20,96.63710104217554,3.5027,16.7311,1,0.20935264268338602
